date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita
44034,Horry County,South Carolina,203922,7086,94,0.03474858,0.000460961
44034,Jasper County,South Carolina,13900,381,5,0.027410072,0.000359712
44034,Kershaw County,South Carolina,28669,1066,19,0.03718302,0.000662737
44034,Lancaster County,South Carolina,18317,823,19,0.044930938,0.001037288
44034,Laurens County,South Carolina,48434,1003,23,0.020708593,0.000474873
44034,Lee County,South Carolina,28298,404,25,0.014276627,0.000883455
44034,Lexington County,South Carolina,28298,3849,75,0.13601668,0.002650364
44034,Marion County,South Carolina,8742,419,11,0.047929536,0.001258293
44034,Marlboro County,South Carolina,8742,372,4,0.042553191,0.000457561
44034,McCormick County,South Carolina,8742,85,2,0.009723175,0.000228781
44034,Newberry County,South Carolina,189885,607,6,0.003196672,0.0000316
44034,Oconee County,South Carolina,32808,585,2,0.017831017,0.000061
44034,Orangeburg County,South Carolina,14899,1697,39,0.113900262,0.002617625
44034,Pickens County,South Carolina,16729,1484,16,0.088708231,0.000956423
44034,Richland County,South Carolina,17457,6581,116,0.376983445,0.006644899
44034,Saluda County,South Carolina,19875,366,4,0.018415094,0.000201258
44034,Spartanburg County,South Carolina,8490,3252,68,0.383038869,0.008009423
44034,Sumter County,South Carolina,1490,1877,35,1.259731544,0.023489933
44034,Union County,South Carolina,9208,238,0,0.025847089,0
44034,Williamsburg County,South Carolina,24496,671,18,0.027392227,0.000734814
44034,York County,South Carolina,7208,2571,17,0.356687014,0.002358491
44034,Aurora County,South Dakota,71518,36,0,0.00050337,0
44034,Beadle County,South Dakota,100157,574,9,0.005731002,0.0000899
44034,Bennett County,South Dakota,17634,5,0,0.000283543,0
44034,Bon Homme County,South Dakota,13063,13,0,0.000995177,0
44034,Brookings County,South Dakota,18411,107,0,0.005811743,0
44034,Brown County,South Dakota,16243,369,2,0.022717478,0.00012313
44034,Brule County,South Dakota,16243,38,0,0.002339469,0
44034,Buffalo County,South Dakota,30233,105,3,0.003473026,0.0000992
44034,Butte County,South Dakota,23316,7,1,0.000300223,0.0000429
44034,Campbell County,South Dakota,50513,1,0,0.0000198,0
44034,Charles Mix County,South Dakota,63942,98,0,0.001532639,0
44034,Clark County,South Dakota,214346,16,0,0.0000746,0
44034,Clay County,South Dakota,3183,100,0,0.031416902,0
44034,Codington County,South Dakota,688078,108,0,0.000156959,0
44034,Corson County,South Dakota,17212,23,0,0.001336277,0
44034,Custer County,South Dakota,23439,11,0,0.000469303,0
44034,Davison County,South Dakota,16633,73,1,0.004388866,0.0000601
44034,Day County,South Dakota,22330,20,0,0.000895656,0
44034,Deuel County,South Dakota,691893,5,0,0.00000723,0
44034,Dewey County,South Dakota,691893,47,0,0.0000679,0
44034,Douglas County,South Dakota,132403,15,0,0.00011329,0
44034,Edmunds County,South Dakota,4034,10,0,0.002478929,0
44034,Fall River County,South Dakota,11000,14,0,0.001272727,0
44034,Faulk County,South Dakota,23682,24,1,0.001013428,0.0000422
44034,Grant County,South Dakota,25011,17,0,0.000679701,0
44034,Gregory County,South Dakota,15994,6,0,0.000375141,0
44034,Haakon County,South Dakota,805321,1,0,0.00000124,0
44034,Hamlin County,South Dakota,179684,14,0,0.0000779,0
44034,Hand County,South Dakota,9429,7,0,0.00074239,0
44034,Hanson County,South Dakota,9429,15,0,0.001590837,0
44034,Hughes County,South Dakota,139900,78,2,0.000557541,0.0000143
44034,Hutchinson County,South Dakota,139900,21,0,0.000150107,0
44034,Hyde County,South Dakota,139900,3,0,0.0000214,0
44034,Jackson County,South Dakota,60485,7,1,0.000115731,0.0000165
44034,Jerauld County,South Dakota,8340,39,1,0.004676259,0.000119904
44034,Jones County,South Dakota,28669,1,0,0.0000349,0
44034,Kingsbury County,South Dakota,28669,8,0,0.000279047,0
44034,Lake County,South Dakota,28669,54,1,0.001883568,0.0000349
44034,Lawrence County,South Dakota,48434,24,0,0.00049552,0
44034,Lincoln County,South Dakota,7996,431,1,0.053901951,0.000125063
44034,Lyman County,South Dakota,29966,84,1,0.002803177,0.0000334
44034,Marshall County,South Dakota,8742,6,0,0.000686342,0
44034,McCook County,South Dakota,8742,21,1,0.002402196,0.00011439
44034,McPherson County,South Dakota,8742,6,0,0.000686342,0
44034,Meade County,South Dakota,8742,60,1,0.006863418,0.00011439
44034,Mellette County,South Dakota,8742,17,0,0.001944635,0
44034,Miner County,South Dakota,6125,11,0,0.001795918,0
44034,Minnehaha County,South Dakota,6125,3907,62,0.637877551,0.010122449
44034,Moody County,South Dakota,9123,26,0,0.00284994,0
44034,Oglala Lakota County,South Dakota,32808,132,1,0.004023409,0.0000305
44034,Pennington County,South Dakota,53497,756,23,0.014131634,0.000429931
44034,Perkins County,South Dakota,186494,4,0,0.0000214,0
44034,Roberts County,South Dakota,17457,62,0,0.003551584,0
44034,Sanborn County,South Dakota,6131,12,0,0.001957266,0
44034,Spink County,South Dakota,8490,17,0,0.002002356,0
44034,Stanley County,South Dakota,8490,14,0,0.001648999,0
44034,Sully County,South Dakota,1490,1,0,0.000671141,0
44034,Todd County,South Dakota,32334,66,3,0.002041195,0.0000928
44034,Tripp County,South Dakota,16895,19,0,0.001124593,0
44034,Turner County,South Dakota,7141,33,0,0.004621202,0
44034,Union County,South Dakota,9208,166,2,0.018027802,0.000217202
44034,Walworth County,South Dakota,24254,18,0,0.000742146,0
44034,Yankton County,South Dakota,7208,91,2,0.012624861,0.000277469
44034,Ziebach County,South Dakota,7208,3,0,0.000416204,0
44034,Anderson County,Tennessee,#N/A,335,3,#N/A,#N/A
44034,Bedford County,Tennessee,100157,696,10,0.00694909,0.0000998
44034,Benton County,Tennessee,17634,33,1,0.001871385,0.0000567
44034,Bledsoe County,Tennessee,13063,643,1,0.049222996,0.0000766
44034,Blount County,Tennessee,13063,663,6,0.050754038,0.000459313
44034,Bradley County,Tennessee,13063,1284,8,0.098292888,0.000612417
44034,Campbell County,Tennessee,50513,106,1,0.00209847,0.0000198
44034,Cannon County,Tennessee,10998,78,0,0.007092199,0
44034,Carroll County,Tennessee,110527,90,2,0.000814281,0.0000181
44034,Carter County,Tennessee,110527,225,2,0.002035702,0.0000181
44034,Cheatham County,Tennessee,26015,382,4,0.014683836,0.000153757
44034,Chester County,Tennessee,214346,126,0,0.000587835,0
44034,Claiborne County,Tennessee,214346,127,0,0.0005925,0
44034,Clay County,Tennessee,3183,39,0,0.012252592,0
44034,Cocke County,Tennessee,688078,238,1,0.000345891,0.00000145
44034,Coffee County,Tennessee,42356,221,0,0.005217679,0
44034,Crockett County,Tennessee,23439,115,3,0.004906353,0.000127992
44034,Cumberland County,Tennessee,23439,276,6,0.011775246,0.000255984
44034,Davidson County,Tennessee,16633,18423,173,1.107617387,0.01040101
44034,DeKalb County,Tennessee,691893,184,1,0.000265937,0.00000145
44034,Decatur County,Tennessee,27842,75,0,0.002693772,0
44034,Dickson County,Tennessee,691893,402,0,0.000581015,0
44034,Dyer County,Tennessee,132403,383,5,0.002892684,0.0000378
44034,Fayette County,Tennessee,106567,495,8,0.004644965,0.0000751
44034,Fentress County,Tennessee,106567,46,0,0.000431653,0
44034,Franklin County,Tennessee,22084,168,3,0.007607318,0.000135845
44034,Gibson County,Tennessee,920581,330,1,0.000358469,0.00000109
44034,Giles County,Tennessee,920581,223,4,0.000242238,0.00000435
44034,Grainger County,Tennessee,25011,92,0,0.003678382,0
44034,Greene County,Tennessee,15994,237,4,0.014818057,0.000250094
44034,Grundy County,Tennessee,15994,74,2,0.004626735,0.000125047
44034,Hamblen County,Tennessee,179684,743,6,0.004135037,0.0000334
44034,Hamilton County,Tennessee,179684,4523,41,0.025171969,0.000228178
44034,Hancock County,Tennessee,9429,39,0,0.004136176,0
44034,Hardeman County,Tennessee,28780,579,8,0.020118138,0.000277971
44034,Hardin County,Tennessee,28780,238,7,0.008269632,0.000243224
44034,Hawkins County,Tennessee,25213,155,2,0.006147622,0.0000793
44034,Haywood County,Tennessee,25213,206,4,0.008170388,0.000158648
44034,Henderson County,Tennessee,11834,211,0,0.017829981,0
44034,Henry County,Tennessee,203922,75,1,0.000367788,0.0000049
44034,Hickman County,Tennessee,203922,154,0,0.000755191,0
44034,Houston County,Tennessee,139900,31,0,0.000221587,0
44034,Humphreys County,Tennessee,139900,63,2,0.000450322,0.0000143
44034,Jackson County,Tennessee,60485,90,0,0.001487972,0
44034,Jefferson County,Tennessee,16930,289,1,0.017070289,0.0000591
44034,Johnson County,Tennessee,9980,52,0,0.005210421,0
44034,Knox County,Tennessee,28669,2632,21,0.091806481,0.000732499
44034,Lake County,Tennessee,28669,702,0,0.024486379,0
44034,Lauderdale County,Tennessee,10078,268,5,0.026592578,0.00049613
44034,Lawrence County,Tennessee,48434,324,6,0.006689516,0.00012388
44034,Lewis County,Tennessee,28298,22,0,0.00077744,0
44034,Lincoln County,Tennessee,7996,152,0,0.019009505,0
44034,Loudon County,Tennessee,14464,443,3,0.030627765,0.000207412
44034,Macon County,Tennessee,14740,736,9,0.049932157,0.000610583
44034,Madison County,Tennessee,28120,530,3,0.018847795,0.000106686
44034,Marion County,Tennessee,8742,135,4,0.01544269,0.000457561
44034,Marshall County,Tennessee,8742,173,2,0.019789522,0.000228781
44034,Maury County,Tennessee,8742,712,4,0.081445893,0.000457561
44034,McMinn County,Tennessee,8742,384,19,0.043925875,0.002173416
44034,McNairy County,Tennessee,8742,178,1,0.020361473,0.00011439
44034,Meigs County,Tennessee,8742,61,0,0.006977808,0
44034,Monroe County,Tennessee,26424,213,7,0.008060854,0.000264911
44034,Montgomery County,Tennessee,9123,1222,9,0.133947167,0.000986518
44034,Moore County,Tennessee,9123,34,0,0.003726844,0
44034,Morgan County,Tennessee,17868,46,1,0.002574435,0.000056
44034,Obion County,Tennessee,99958,191,3,0.001910803,0.00003
44034,Overton County,Tennessee,14899,100,1,0.00671186,0.0000671
44034,Perry County,Tennessee,22350,53,0,0.002371365,0
44034,Pickett County,Tennessee,16729,13,1,0.000777094,0.0000598
44034,Polk County,Tennessee,16430,79,0,0.004808278,0
44034,Putnam County,Tennessee,6006,1275,8,0.212287712,0.001332001
44034,Rhea County,Tennessee,17457,409,1,0.023428997,0.0000573
44034,Roane County,Tennessee,17457,156,0,0.008936243,0
44034,Robertson County,Tennessee,17457,1184,15,0.067823796,0.000859254
44034,Rutherford County,Tennessee,17457,4828,43,0.276565275,0.002463195
44034,Scott County,Tennessee,3461,39,0,0.01126842,0
44034,Sequatchie County,Tennessee,16921,68,0,0.004018675,0
44034,Sevier County,Tennessee,16921,1174,4,0.069381242,0.000236393
44034,Shelby County,Tennessee,25448,17255,257,0.678049356,0.010099025
44034,Smith County,Tennessee,209714,261,2,0.001244552,0.00000954
44034,Stewart County,Tennessee,1143,48,0,0.041994751,0
44034,Sullivan County,Tennessee,1490,457,6,0.306711409,0.004026846
44034,Sumner County,Tennessee,1490,2670,62,1.791946309,0.041610738
44034,Tipton County,Tennessee,1641,840,8,0.511882998,0.004875076
44034,Trousdale County,Tennessee,16895,1548,6,0.091624741,0.000355135
44034,Unicoi County,Tennessee,9208,75,0,0.008145091,0
44034,Union County,Tennessee,9208,59,0,0.006407472,0
44034,Unknown County,Tennessee,9208,659,1,0.071568202,0.000108601
44034,Van Buren County,Tennessee,24254,15,0,0.000618455,0
44034,Warren County,Tennessee,24254,248,3,0.010225118,0.000123691
44034,Washington County,Tennessee,24254,502,0,0.020697617,0
44034,Wayne County,Tennessee,42481,159,0,0.00374285,0
44034,Weakley County,Tennessee,42481,109,1,0.002565853,0.0000235
44034,White County,Tennessee,24496,138,3,0.005633573,0.000122469
44034,Williamson County,Tennessee,24496,2648,19,0.108099282,0.000775637
44034,Wilson County,Tennessee,24496,1688,19,0.06890921,0.000775637
44034,Anderson County,Texas,#N/A,2062,4,#N/A,#N/A
44034,Andrews County,Texas,#N/A,212,3,#N/A,#N/A
44034,Angelina County,Texas,#N/A,1234,14,#N/A,#N/A
44034,Aransas County,Texas,71518,111,0,0.001552057,0
44034,Archer County,Texas,71518,13,0,0.000181772,0
44034,Armstrong County,Texas,71518,3,0,0.0000419,0
44034,Atascosa County,Texas,71518,379,3,0.005299365,0.0000419
44034,Austin County,Texas,71518,169,0,0.002363041,0
44034,Bailey County,Texas,71518,126,1,0.001761794,0.000014
44034,Bandera County,Texas,45720,54,0,0.001181102,0
44034,Bastrop County,Texas,100157,1056,12,0.010543447,0.000119812
44034,Baylor County,Texas,100157,2,0,0.00002,0
44034,Bee County,Texas,100157,268,1,0.002675799,0.00000998
44034,Bell County,Texas,100157,2875,18,0.028704933,0.000179718
44034,Bexar County,Texas,19286,33567,283,1.740485326,0.014673857
44034,Blanco County,Texas,155547,76,1,0.000488598,0.00000643
44034,Bosque County,Texas,13063,83,0,0.006353824,0
44034,Bowie County,Texas,13063,649,31,0.049682309,0.002373115
44034,Brazoria County,Texas,18411,5068,34,0.275270219,0.001846722
44034,Brazos County,Texas,18411,3522,42,0.19129868,0.002281245
44034,Brewster County,Texas,18411,162,1,0.008799088,0.0000543
44034,Briscoe County,Texas,18411,9,1,0.000488838,0.0000543
44034,Brooks County,Texas,16243,57,0,0.003509204,0
44034,Brown County,Texas,16243,303,16,0.018654189,0.00098504
44034,Burleson County,Texas,23316,201,0,0.00862069,0
44034,Burnet County,Texas,23316,361,6,0.01548293,0.000257334
44034,Caldwell County,Texas,23655,904,7,0.038216022,0.000295921
44034,Calhoun County,Texas,6694,277,3,0.041380341,0.000448163
44034,Callahan County,Texas,6694,37,2,0.005527338,0.000298775
44034,Cameron County,Texas,50513,6854,137,0.135687843,0.002712173
44034,Camp County,Texas,50513,175,2,0.003464455,0.0000396
44034,Carson County,Texas,110527,10,0,0.0000905,0
44034,Cass County,Texas,110527,96,3,0.000868566,0.0000271
44034,Castro County,Texas,110527,146,1,0.001320944,0.00000905
44034,Chambers County,Texas,63942,777,5,0.012151637,0.0000782
44034,Cherokee County,Texas,214346,583,2,0.002719901,0.00000933
44034,Childress County,Texas,214346,14,0,0.0000653,0
44034,Clay County,Texas,3183,20,0,0.00628338,0
44034,Cochran County,Texas,688078,9,0,0.0000131,0
44034,Coke County,Texas,42356,14,1,0.000330532,0.0000236
44034,Coleman County,Texas,42356,7,0,0.000165266,0
44034,Collin County,Texas,42356,5748,72,0.135706866,0.001699877
44034,Collingsworth County,Texas,42356,6,0,0.000141656,0
44034,Colorado County,Texas,42356,216,0,0.005099632,0
44034,Comal County,Texas,124053,1804,43,0.014542171,0.000346626
44034,Comanche County,Texas,124053,51,1,0.000411115,0.00000806
44034,Concho County,Texas,124053,20,0,0.000161221,0
44034,Cooke County,Texas,17212,156,0,0.009063444,0
44034,Coryell County,Texas,17212,472,3,0.027422728,0.000174297
44034,Cottle County,Texas,17212,6,1,0.000348594,0.0000581
44034,Crane County,Texas,127317,65,10,0.000510537,0.0000785
44034,Crockett County,Texas,23439,118,1,0.005034344,0.0000427
44034,Crosby County,Texas,23439,37,3,0.001578566,0.000127992
44034,Culberson County,Texas,23439,13,1,0.000554631,0.0000427
44034,Dallam County,Texas,16633,158,1,0.009499188,0.0000601
44034,Dallas County,Texas,16633,43439,567,2.611615463,0.034088859
44034,Dawson County,Texas,22330,112,1,0.005015674,0.0000448
44034,DeWitt County,Texas,691893,442,11,0.000638827,0.0000159
44034,Deaf Smith County,Texas,22330,486,19,0.021764442,0.000850873
44034,Delta County,Texas,691893,12,0,0.0000173,0
44034,Denton County,Texas,691893,5544,46,0.0080128,0.0000665
44034,Dickens County,Texas,691893,4,0,0.00000578,0
44034,Dimmit County,Texas,691893,61,0,0.0000882,0
44034,Donley County,Texas,21796,37,0,0.001697559,0
44034,Duval County,Texas,132403,109,0,0.000823244,0
44034,Eastland County,Texas,11008,34,0,0.003088663,0
44034,Ector County,Texas,4034,2659,34,0.659147248,0.008428359
44034,Edwards County,Texas,4034,18,0,0.004462072,0
44034,El Paso County,Texas,52250,12297,196,0.235349282,0.003751196
44034,Ellis County,Texas,20166,2129,21,0.105573738,0.001041357
44034,Erath County,Texas,22598,314,1,0.013895035,0.0000443
44034,Falls County,Texas,11000,78,0,0.007090909,0
44034,Fannin County,Texas,23682,181,8,0.007642936,0.000337809
44034,Fayette County,Texas,106567,253,5,0.002374093,0.0000469
44034,Fisher County,Texas,106567,23,1,0.000215827,0.00000938
44034,Floyd County,Texas,96317,63,4,0.00065409,0.0000415
44034,Foard County,Texas,96317,1,0,0.0000104,0
44034,Fort Bend County,Texas,175511,6239,78,0.035547629,0.000444417
44034,Franklin County,Texas,22084,70,1,0.003169716,0.0000453
44034,Freestone County,Texas,22084,108,0,0.004890418,0
44034,Frio County,Texas,22084,382,1,0.017297591,0.0000453
44034,Gaines County,Texas,920581,68,0,0.0000739,0
44034,Galveston County,Texas,920581,7663,66,0.008324091,0.0000717
44034,Garza County,Texas,920581,82,1,0.0000891,0.00000109
44034,Gillespie County,Texas,920581,133,0,0.000144474,0
44034,Glasscock County,Texas,3082,6,0,0.001946788,0
44034,Goliad County,Texas,79626,52,0,0.000653053,0
44034,Gonzales County,Texas,79626,499,6,0.006266797,0.0000754
44034,Gray County,Texas,25011,141,4,0.005637519,0.00015993
44034,Grayson County,Texas,25011,880,8,0.035184519,0.000319859
44034,Gregg County,Texas,15994,1177,16,0.073590096,0.001000375
44034,Grimes County,Texas,15994,766,2,0.04789296,0.000125047
44034,Guadalupe County,Texas,15994,1412,6,0.088283106,0.000375141
44034,Hale County,Texas,43041,974,21,0.022629586,0.000487907
44034,Hall County,Texas,179684,4,1,0.0000223,0.00000557
44034,Hamilton County,Texas,179684,49,1,0.000272701,0.00000557
44034,Hansford County,Texas,9429,45,2,0.00477251,0.000212112
44034,Hardeman County,Texas,28780,10,0,0.000347464,0
44034,Hardin County,Texas,28780,624,5,0.021681723,0.000173732
44034,Harris County,Texas,32024,59924,576,1.871221584,0.01798651
44034,Harrison County,Texas,32024,527,34,0.016456408,0.001061704
44034,Hartley County,Texas,25213,72,2,0.00285567,0.0000793
44034,Haskell County,Texas,25213,25,0,0.000991552,0
44034,Hays County,Texas,25213,4045,22,0.16043311,0.000872566
44034,Hemphill County,Texas,11834,27,0,0.002281562,0
44034,Henderson County,Texas,11834,444,5,0.037519013,0.000422511
44034,Hidalgo County,Texas,203922,13716,400,0.067261012,0.001961534
44034,Hill County,Texas,203922,215,2,0.001054325,0.00000981
44034,Hockley County,Texas,203922,143,4,0.000701249,0.0000196
44034,Hood County,Texas,203922,272,5,0.001333843,0.0000245
44034,Hopkins County,Texas,203922,137,0,0.000671826,0
44034,Houston County,Texas,139900,224,0,0.001601144,0
44034,Howard County,Texas,139900,104,2,0.000743388,0.0000143
44034,Hudspeth County,Texas,139900,18,0,0.000128663,0
44034,Hunt County,Texas,139900,898,8,0.006418871,0.0000572
44034,Hutchinson County,Texas,139900,96,1,0.000686204,0.00000715
44034,Irion County,Texas,139900,4,0,0.0000286,0
44034,Jack County,Texas,9538,23,0,0.002411407,0
44034,Jackson County,Texas,60485,159,1,0.002628751,0.0000165
44034,Jasper County,Texas,13900,95,2,0.006834532,0.000143885
44034,Jeff Davis County,Texas,15068,7,0,0.000464561,0
44034,Jefferson County,Texas,16930,4622,49,0.273006497,0.002894271
44034,Jim Hogg County,Texas,8340,44,0,0.005275779,0
44034,Jim Wells County,Texas,8340,449,0,0.05383693,0
44034,Johnson County,Texas,9980,1093,7,0.109519038,0.000701403
44034,Jones County,Texas,28669,653,0,0.022777216,0
44034,Karnes County,Texas,28669,171,0,0.005964631,0
44034,Kaufman County,Texas,28669,1317,5,0.045938121,0.000174404
44034,Kendall County,Texas,28669,129,0,0.004499634,0
44034,Kenedy County,Texas,28669,3,0,0.000104643,0
44034,Kent County,Texas,28669,2,0,0.0000698,0
44034,Kerr County,Texas,28669,279,1,0.009731766,0.0000349
44034,Kimble County,Texas,28669,12,0,0.000418571,0
44034,Kinney County,Texas,28669,11,0,0.00038369,0
44034,Kleberg County,Texas,28669,283,2,0.00987129,0.0000698
44034,Knox County,Texas,28669,17,0,0.000592975,0
44034,La Salle County,Texas,28669,339,0,0.011824619,0
44034,Lamar County,Texas,18317,483,15,0.026368947,0.000818911
44034,Lamb County,Texas,18317,146,4,0.007970738,0.000218376
44034,Lampasas County,Texas,18317,54,0,0.002948081,0
44034,Lavaca County,Texas,48434,510,1,0.010529793,0.0000206
44034,Lee County,Texas,28298,125,3,0.004417273,0.000106015
44034,Leon County,Texas,28298,125,0,0.004417273,0
44034,Liberty County,Texas,63453,682,3,0.010748113,0.0000473
44034,Limestone County,Texas,63453,129,1,0.002033001,0.0000158
44034,Lipscomb County,Texas,7996,12,0,0.00150075,0
44034,Live Oak County,Texas,7996,106,1,0.013256628,0.000125063
44034,Llano County,Texas,7996,69,0,0.008629315,0
44034,Lubbock County,Texas,109233,4769,68,0.043658968,0.000622522
44034,Lynn County,Texas,29966,57,3,0.001902156,0.000100113
44034,Madison County,Texas,28120,208,0,0.007396871,0
44034,Marion County,Texas,8742,111,4,0.012697323,0.000457561
44034,Martin County,Texas,8742,35,1,0.00400366,0.00011439
44034,Mason County,Texas,8742,38,0,0.004346831,0
44034,Matagorda County,Texas,8742,513,5,0.058682224,0.000571951
44034,Maverick County,Texas,8742,1283,19,0.146762755,0.002173416
44034,McCulloch County,Texas,8742,31,0,0.003546099,0
44034,McLennan County,Texas,8742,3688,28,0.421871425,0.003202928
44034,McMullen County,Texas,8742,4,0,0.000457561,0
44034,Medina County,Texas,8742,526,7,0.060169298,0.000800732
44034,Menard County,Texas,8742,16,0,0.001830245,0
44034,Midland County,Texas,21992,1656,29,0.075300109,0.001318661
44034,Milam County,Texas,21992,257,2,0.011686068,0.0000909
44034,Mills County,Texas,6125,10,0,0.001632653,0
44034,Mitchell County,Texas,23498,34,0,0.001446932,0
44034,Montague County,Texas,26424,37,1,0.001400242,0.0000378
44034,Montgomery County,Texas,9123,5294,50,0.580291571,0.005480653
44034,Moore County,Texas,9123,961,15,0.105338156,0.001644196
44034,Morris County,Texas,17868,68,0,0.003805686,0
44034,Motley County,Texas,17868,2,0,0.000111932,0
44034,Nacogdoches County,Texas,189885,793,35,0.004176212,0.000184322
44034,Navarro County,Texas,189885,733,10,0.003860231,0.0000527
44034,Newton County,Texas,99958,30,0,0.000300126,0
44034,Nolan County,Texas,99958,110,1,0.001100462,0.00001
44034,Nueces County,Texas,99958,9607,116,0.096110366,0.001160487
44034,Ochiltree County,Texas,99958,63,2,0.000630265,0.00002
44034,Oldham County,Texas,14899,12,1,0.000805423,0.0000671
44034,Orange County,Texas,14899,784,8,0.052620981,0.000536949
44034,Palo Pinto County,Texas,53497,108,2,0.002018805,0.0000374
44034,Panola County,Texas,53497,252,24,0.004710545,0.000448623
44034,Parker County,Texas,53497,754,1,0.014094248,0.0000187
44034,Parmer County,Texas,53497,277,8,0.00517786,0.000149541
44034,Pecos County,Texas,53497,185,1,0.003458138,0.0000187
44034,Polk County,Texas,16430,533,1,0.032440657,0.0000609
44034,Potter County,Texas,4470,3294,42,0.736912752,0.009395973
44034,Presidio County,Texas,4470,28,0,0.006263982,0
44034,Rains County,Texas,6006,29,1,0.004828505,0.0001665
44034,Randall County,Texas,6006,1394,16,0.232101232,0.002664003
44034,Reagan County,Texas,17457,51,2,0.002921464,0.000114567
44034,Real County,Texas,17457,13,0,0.000744687,0
44034,Red River County,Texas,17457,129,12,0.007389586,0.000687403
44034,Reeves County,Texas,17457,99,2,0.005671078,0.000114567
44034,Refugio County,Texas,17457,118,0,0.006759466,0
44034,Roberts County,Texas,17457,6,0,0.000343702,0
44034,Robertson County,Texas,17457,178,0,0.010196483,0
44034,Rockwall County,Texas,17457,610,17,0.034943003,0.000973821
44034,Runnels County,Texas,17457,47,0,0.00269233,0
44034,Rusk County,Texas,17457,280,3,0.016039411,0.000171851
44034,Sabine County,Texas,17457,39,1,0.002234061,0.0000573
44034,San Augustine County,Texas,8865,142,12,0.016018049,0.001353638
44034,San Jacinto County,Texas,26384,127,2,0.004813523,0.0000758
44034,San Patricio County,Texas,64804,492,0,0.007592124,0
44034,San Saba County,Texas,6131,13,0,0.002120372,0
44034,Schleicher County,Texas,3461,33,1,0.009534817,0.000288934
44034,Scurry County,Texas,16921,376,1,0.022220909,0.0000591
44034,Shackelford County,Texas,3378,17,0,0.005032564,0
44034,Shelby County,Texas,25448,332,14,0.013046212,0.000550141
44034,Sherman County,Texas,3034,35,0,0.011535926,0
44034,Smith County,Texas,209714,2007,13,0.009570177,0.000062
44034,Somervell County,Texas,8490,39,0,0.00459364,0
44034,Starr County,Texas,60968,1475,19,0.024193019,0.000311639
44034,Stephens County,Texas,9630,18,0,0.001869159,0
44034,Stonewall County,Texas,1490,4,0,0.002684564,0
44034,Sutton County,Texas,4128,47,0,0.011385659,0
44034,Swisher County,Texas,7854,69,1,0.008785332,0.000127324
44034,Tarrant County,Texas,1809034,23536,310,0.013010259,0.000171362
44034,Taylor County,Texas,131506,1054,13,0.008014843,0.0000989
44034,Terrell County,Texas,984,2,0,0.00203252,0
44034,Terry County,Texas,12651,67,0,0.005296024,0
44034,Throckmorton County,Texas,1641,2,0,0.001218769,0
44034,Titus County,Texas,32334,1115,6,0.034483825,0.000185563
44034,Tom Green County,Texas,110224,1690,13,0.015332414,0.000117942
44034,Travis County,Texas,1024266,18696,222,0.018253071,0.000216741
44034,Trinity County,Texas,16895,107,0,0.006333235,0
44034,Tyler County,Texas,9208,50,0,0.005430061,0
44034,Upshur County,Texas,24254,142,0,0.005854704,0
44034,Upton County,Texas,24254,13,0,0.000535994,0
44034,Uvalde County,Texas,24254,352,5,0.01451307,0.000206152
44034,Val Verde County,Texas,24254,1058,8,0.043621671,0.000329843
44034,Van Zandt County,Texas,24254,269,3,0.011090954,0.000123691
44034,Victoria County,Texas,24254,2809,26,0.115815948,0.001071988
44034,Walker County,Texas,24254,2649,28,0.109219098,0.001154449
44034,Waller County,Texas,24254,318,0,0.013111239,0
44034,Ward County,Texas,24254,67,1,0.002762431,0.0000412
44034,Washington County,Texas,24254,426,34,0.017564113,0.001401831
44034,Webb County,Texas,42481,4472,77,0.105270592,0.001812575
44034,Wharton County,Texas,24496,446,1,0.018207054,0.0000408
44034,Wheeler County,Texas,24496,28,0,0.001143044,0
44034,Wichita County,Texas,24496,795,9,0.032454278,0.000367407
44034,Wilbarger County,Texas,24496,27,0,0.001102221,0
44034,Willacy County,Texas,24496,520,4,0.021227956,0.000163292
44034,Williamson County,Texas,24496,5071,79,0.20701339,0.003225016
44034,Wilson County,Texas,24496,379,6,0.015471914,0.000244938
44034,Winkler County,Texas,24496,58,0,0.002367734,0
44034,Wise County,Texas,7208,250,5,0.034683685,0.000693674
44034,Wood County,Texas,7208,196,5,0.027192009,0.000693674
44034,Yoakum County,Texas,7208,55,1,0.007630411,0.000138735
44034,Young County,Texas,7208,81,1,0.011237514,0.000138735
44034,Zapata County,Texas,7208,115,1,0.015954495,0.000138735
44034,Zavala County,Texas,7208,131,4,0.018174251,0.000554939
44034,Beaver County,Utah,100157,18,0,0.000179718,0
44034,Box Elder County,Utah,13063,274,2,0.020975274,0.000153104
44034,Cache County,Utah,23655,1685,3,0.071232298,0.000126823
44034,Carbon County,Utah,10998,25,0,0.002273141,0
44034,Davis County,Utah,16633,2468,9,0.148379727,0.000541093
44034,Duchesne County,Utah,132403,49,0,0.000370082,0
44034,Emery County,Utah,22598,11,0,0.000486769,0
44034,Garfield County,Utah,920581,29,2,0.0000315,0.00000217
44034,Grand County,Utah,25011,34,0,0.001359402,0
44034,Iron County,Utah,139900,439,2,0.003137956,0.0000143
44034,Juab County,Utah,28669,47,0,0.001639401,0
44034,Kane County,Utah,28669,43,0,0.001499878,0
44034,Millard County,Utah,21992,101,0,0.004592579,0
44034,Morgan County,Utah,17868,41,0,0.002294605,0
